 2.12592266e+02 2.19133941e+02 2.21302433e+02 2.23096501e+02 2.23090845e+02 2.23090845e+02 2.23096501e+02 2.21302433e+02 2.19133941e+02 2.12592266e+02 8.26172165e+03
 2.48013380e+02 2.54515457e+02 2.56670373e+02 2.58453128e+02 2.58447472e+02 2.58447472e+02 2.58453128e+02 2.56670373e+02 2.54515457e+02 2.48013380e+02 9.62204445e+03
 2.88148930e+02 2.94610288e+02 2.96751631e+02 2.98524206e+02 2.98518550e+02 2.98518550e+02 2.98524206e+02 2.96751631e+02 2.94610288e+02 2.88148930e+02 1.11608679e+04
 3.33518314e+02 3.39938953e+02 3.42067853e+02 3.43829117e+02 3.43823461e+02 3.43823461e+02 3.43829117e+02 3.42067853e+02 3.39938953e+02 3.33518314e+02 1.28962746e+04
 3.84683305e+02 3.91064347e+02 3.93180804e+02 3.94931886e+02 3.94926230e+02 3.94926230e+02 3.94931886e+02 3.93180804e+02 3.91064347e+02 3.84683305e+02 1.48476854e+04
 4.42224430e+02 4.48567015e+02 4.50669898e+02 4.52409669e+02 4.52404013e+02 4.52404013e+02 4.52409669e+02 4.50669898e+02 4.48567015e+02 4.42224430e+02 1.70344340e+04
 5.06810773e+02 5.13113762e+02 5.15205331e+02 5.16933789e+02 5.16928133e+02 5.16928133e+02 5.16933789e+02 5.15205331e+02 5.13113762e+02 5.06810773e+02 1.94788928e+04
 5.79111940e+02 5.85376471e+02 5.87455599e+02 5.89173877e+02 5.89168221e+02 5.89168221e+02 5.89173877e+02 5.87455599e+02 5.85376471e+02 5.79111940e+02 2.22030386e+04
 6.59888820e+02 6.66114893e+02 6.68181579e+02 6.69889677e+02 6.69884021e+02 6.69884021e+02 6.69889677e+02 6.68181579e+02 6.66114893e+02 6.59888820e+02 2.52311971e+04
 7.49963747e+02 7.56151356e+02 7.58205597e+02 7.59903513e+02 7.59897857e+02 7.59897857e+02 7.59904644e+02 7.58205597e+02 7.56151356e+02 7.49963747e+02 2.85896478e+04
 -0.00000000e+00 6.32443721e-07 2.49193725e+00 4.55714464e+00 4.55358010e+00 4.55358003e+00 4.55715845e+00 2.49193725e+00 6.32443721e-07 -0.00000000e+00 1.72433012e-03
 0.00000000e+00 -5.74843887e-07 2.49454926e+00 4.55930054e+00 4.55572218e+00 4.55573594e+00 4.55931436e+00 2.49454926e+00 -5.74843887e-07 0.00000000e+00 1.22640491e-01
 -0.00000000e+00 1.67447355e-01 2.64196859e+00 4.68924255e+00 4.68559504e+00 4.68559506e+00 4.68924255e+00 2.64196859e+00 1.67447355e-01 -0.00000000e+00 5.77374310e+00
 -0.00000000e+00 4.26119033e-01 2.88064540e+00 4.91136735e+00 4.90763696e+00 4.90765078e+00 4.91136735e+00 2.88064540e+00 4.26119033e-01 -0.00000000e+00 1.38937513e+01
 -0.00000000e+00 7.97594387e-01 3.23296169e+00 5.24782025e+00 5.24402076e+00 5.24402076e+00 5.24782025e+00 3.23296169e+00 7.97594387e-01 -0.00000000e+00 2.53654340e+01
 -0.00000000e+00 1.30657596e+00 3.72353757e+00 5.72314441e+00 5.71927585e+00 5.71927585e+00 5.72314441e+00 3.72353757e+00 1.30657596e+00 -0.00000000e+00 4.11790464e+01
 -0.00000000e+00 1.98154816e+00 4.38076590e+00 6.36567367e+00 6.36173603e+00 6.36173603e+00 6.36567366e+00 4.38076590e+00 1.98154816e+00 -0.00000000e+00 6.24991428e+01
 -0.00000000e+00 2.85504633e+00 5.23711619e+00 7.20780544e+00 7.20379872e+00 7.20379872e+00 7.20781926e+00 5.23711619e+00 2.85504633e+00 -0.00000000e+00 9.06765509e+01
 -0.00000000e+00 3.96327544e+00 6.32872562e+00 8.28566876e+00 8.28159296e+00 8.28159296e+00 8.28566876e+00 6.32872562e+00 3.96327544e+00 -0.00000000e+00 1.27240770e+02
 -0.00000000e+00 5.34782148e+00 7.69715993e+00 9.64074112e+00 9.63659623e+00 9.63659623e+00 9.64075493e+00 7.69715993e+00 5.34782148e+00 -0.00000000e+00 1.73957786e+02
 -1.24923391e-04 7.05429476e+00 9.38798088e+00 1.13185760e+01 1.13143620e+01 1.13143620e+01 1.13185898e+01 9.38798088e+00 7.05429476e+00 -1.24923391e-04 2.32784504e+02
 2.31134397e+00 9.31555209e+00 1.16329052e+01 1.35499862e+01 1.35457032e+01 1.35457032e+01 1.35500001e+01 1.16329052e+01 9.31555209e+00 2.31134397e+00 3.07775405e+02
 5.12698489e+00 1.20817701e+01 1.43831390e+01 1.62870265e+01 1.62826053e+01 1.62826053e+01 1.62870265e+01 1.43831390e+01 1.20817701e+01 5.12698489e+00 4.01666107e+02
 8.53419978e+00 1.54404836e+01 1.77262519e+01 1.96170123e+01 1.96125911e+01 1.96125911e+01 1.96170123e+01 1.77262519e+01 1.54404836e+01 8.53419978e+00 5.18021391e+02
 1.26291315e+01 1.94879049e+01 2.17582002e+01 2.36362506e+01 2.36316912e+01 2.36316912e+01 2.36362506e+01 2.17582002e+01 1.94879049e+01 1.26291315e+01 6.60767645e+02
 1.75221915e+01 2.43340484e+01 2.65892851e+01 2.84547637e+01 2.84502043e+01 2.84502043e+01 2.84547637e+01 2.65892851e+01 2.43340484e+01 1.75221915e+01 8.34388052e+02
 2.33374770e+01 3.01034576e+01 3.23437708e+01 3.41969512e+01 3.41922537e+01 3.41922537e+01 3.41969512e+01 3.23437708e+01 3.01034576e+01 2.33374770e+01 1.04391499e+03
 3.02104426e+01 3.69309715e+01 3.91566406e+01 4.09976637e+01 4.09929661e+01 4.09929661e+01 4.09976637e+01 3.91566406e+01 3.69309715e+01 3.02104426e+01 1.29479811e+03
 3.82970501e+01 4.49730846e+01 4.71843828e+01 4.90133842e+01 4.90086866e+01 4.90086866e+01 4.90135223e+01 4.71843828e+01 4.49730846e+01 3.82970501e+01 1.59328066e+03
 4.77646542e+01 5.43967567e+01 5.65938254e+01 5.84110839e+01 5.84062482e+01 5.84062482e+01 5.84110839e+01 5.65938254e+01 5.43967567e+01 4.77646542e+01 1.94602076e+03
 5.88041409e+01 6.53928634e+01 6.75758405e+01 6.93816324e+01 6.93766585e+01 6.93766585e+01 6.93816324e+01 6.75758405e+01 6.53928634e+01 5.88041409e+01 2.36048651e+03
 7.16274441e+01 7.81733306e+01 8.03424897e+01 8.21368126e+01 8.21317005e+01 8.21317005e+01 8.21368126e+01 8.03424897e+01 7.81733306e+01 7.16274441e+01 2.84494251e+03
 8.64600291e+01 9.29637793e+01 9.51192614e+01 9.69022558e+01 9.68971438e+01 9.68971438e+01 9.69022558e+01 9.51192614e+01 9.29637793e+01 8.64600291e+01 3.40807364e+03
 1.03562719e+02 1.10024739e+02 1.12166818e+02 1.13938619e+02 1.13933369e+02 1.13933369e+02 1.13938619e+02 1.12166818e+02 1.10024739e+02 1.03562719e+02 4.05978626e+03
 1.23207592e+02 1.29628442e+02 1.31757120e+02 1.33518008e+02 1.33512619e+02 1.33512757e+02 1.33518008e+02 1.31757120e+02 1.29628442e+02 1.23207592e+02 4.81028597e+03
 1.45703943e+02 1.52084315e+02 1.54199592e+02 1.55948737e+02 1.55944592e+02 1.55944592e+02 1.55948737e+02 1.54199592e+02 1.52084315e+02 1.45703943e+02 5.67107114e+03
 1.71391421e+02 1.77731721e+02 1.79834561e+02 1.81572652e+02 1.81567125e+02 1.81567125e+02 1.81572652e+02 1.79834561e+02 1.77731721e+02 1.71391421e+02 6.65456021e+03
 2.00625576e+02 2.06925811e+02 2.09014837e+02 2.10743257e+02 2.10739112e+02 2.10739112e+02 2.10744638e+02 2.09014837e+02 2.06925811e+02 2.00625576e+02 7.77352892e+03
 2.33816719e+02 2.40076882e+02 2.42153471e+02 2.43870837e+02 2.43865310e+02 2.43865310e+02 2.43870837e+02 2.42153471e+02 2.40076882e+02 2.33816719e+02 9.04257197e+03
 2.71379873e+02 2.77601354e+02 2.79665509e+02 2.81373204e+02 2.81366296e+02 2.81367678e+02 2.81373204e+02 2.79665509e+02 2.77601354e+02 2.71379873e+02 1.04762715e+04
 3.13791004e+02 3.19973802e+02 3.22026906e+02 3.23723549e+02 3.23718022e+02 3.23718022e+02 3.23723549e+02 3.22026906e+02 3.19973802e+02 3.13791004e+02 1.20910419e+04
 3.61569035e+02 3.67713144e+02 3.69752429e+02 3.71439399e+02 3.71433873e+02 3.71433873e+02 3.71439399e+02 3.69752429e+02 3.67713144e+02 3.61569035e+02 1.39044711e+04
 4.15238148e+02 4.21343574e+02 4.23371807e+02 4.25047725e+02 4.25042199e+02 4.25042199e+02 4.25047725e+02 4.23371807e+02 4.21343574e+02 4.15238148e+02 1.59340557e+04
 4.75409910e+02 4.81479408e+02 4.83495206e+02 4.85161451e+02 4.85155925e+02 4.85155925e+02 4.85161451e+02 4.83495206e+02 4.81479408e+02 4.75409910e+02 1.82000657e+04
 5.42696959e+02 5.48727775e+02 5.50731139e+02 5.52387714e+02 5.52382187e+02 5.52382187e+02 5.52387714e+02 5.50731139e+02 5.48727775e+02 5.42696959e+02 2.07221729e+04
 6.17787524e+02 6.23782421e+02 6.25774732e+02 6.27420255e+02 6.27414728e+02 6.27414728e+02 6.27421636e+02 6.25774732e+02 6.23782421e+02 6.17787524e+02 2.35223554e+04
 7.01431683e+02 7.07389271e+02 7.09369146e+02 7.11006378e+02 7.11000851e+02 7.11000851e+02 7.11006378e+02 7.09369146e+02 7.07389271e+02 7.01431683e+02 2.66243463e+04
 -0.00000000e+00 6.14421942e-07 2.40166412e+00 4.39200647e+00 4.38820961e+00 4.38820961e+00 4.39200647e+00 2.40166412e+00 6.14421942e-07 -0.00000000e+00 1.96374382e-03
 0.00000000e+00 -5.58459506e-07 2.40419613e+00 4.39411644e+00 4.39030270e+00 4.39030270e+00 4.39411644e+00 2.40419613e+00 -5.58459506e-07 0.00000000e+00 1.19099840e-01
 -0.00000000e+00 1.62611300e-01 2.54752089e+00 4.52058318e+00 4.51668497e+00 4.51670184e+00 4.52058318e+00 2.54752089e+00 1.62611300e-01 -0.00000000e+00 5.59453501e+00
 -0.00000000e+00 4.13478421e-01 2.77912127e+00 4.73621942e+00 4.73225373e+00 4.73225373e+00 4.73623629e+00 2.77912127e+00 4.13478421e-01 -0.00000000e+00 1.34606895e+01
 -0.00000000e+00 7.73222278e-01 3.12039751e+00 5.06220443e+00 5.05817124e+00 5.05817124e+00 5.06222131e+00 3.12039751e+00 7.73222278e-01 -0.00000000e+00 2.45639414e+01
